Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_C3	rel_flux_T4	rel_flux_C5	rel_flux_T6	rel_flux_C7	rel_flux_C8	rel_flux_T9	rel_flux_C10	rel_flux_C11	rel_flux_C12	rel_flux_C13	rel_flux_T14	rel_flux_C15	rel_flux_T16	rel_flux_C17	rel_flux_T18	rel_flux_C19	rel_flux_C20	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_C3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_T6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_T9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_err_C12	rel_flux_err_C13	rel_flux_err_T14	rel_flux_err_C15	rel_flux_err_T16	rel_flux_err_C17	rel_flux_err_T18	rel_flux_err_C19	rel_flux_err_C20	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_C3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_T6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_T9	rel_flux_SNR_C10	rel_flux_SNR_C11	rel_flux_SNR_C12	rel_flux_SNR_C13	rel_flux_SNR_T14	rel_flux_SNR_C15	rel_flux_SNR_T16	rel_flux_SNR_C17	rel_flux_SNR_T18	rel_flux_SNR_C19	rel_flux_SNR_C20	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_T9	Y(IJ)_T9	X(FITS)_T9	Y(FITS)_T9	RA_T9	DEC_T9	Source-Sky_T9	Source_Error_T9	Source_SNR_T9	Peak_T9	Mean_T9	Sky/Pixel_T9	FWHM_T9	Width_T9	X-Width_T9	Y-Width_T9	Angle_T9	Roundness_T9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	RA_C11	DEC_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11	X(IJ)_C12	Y(IJ)_C12	X(FITS)_C12	Y(FITS)_C12	RA_C12	DEC_C12	Source-Sky_C12	Source_Error_C12	Source_SNR_C12	Peak_C12	Mean_C12	Sky/Pixel_C12	FWHM_C12	Width_C12	X-Width_C12	Y-Width_C12	Angle_C12	Roundness_C12	X(IJ)_C13	Y(IJ)_C13	X(FITS)_C13	Y(FITS)_C13	RA_C13	DEC_C13	Source-Sky_C13	Source_Error_C13	Source_SNR_C13	Peak_C13	Mean_C13	Sky/Pixel_C13	FWHM_C13	Width_C13	X-Width_C13	Y-Width_C13	Angle_C13	Roundness_C13	X(IJ)_T14	Y(IJ)_T14	X(FITS)_T14	Y(FITS)_T14	RA_T14	DEC_T14	Source-Sky_T14	Source_Error_T14	Source_SNR_T14	Peak_T14	Mean_T14	Sky/Pixel_T14	FWHM_T14	Width_T14	X-Width_T14	Y-Width_T14	Angle_T14	Roundness_T14	X(IJ)_C15	Y(IJ)_C15	X(FITS)_C15	Y(FITS)_C15	RA_C15	DEC_C15	Source-Sky_C15	Source_Error_C15	Source_SNR_C15	Peak_C15	Mean_C15	Sky/Pixel_C15	FWHM_C15	Width_C15	X-Width_C15	Y-Width_C15	Angle_C15	Roundness_C15	X(IJ)_T16	Y(IJ)_T16	X(FITS)_T16	Y(FITS)_T16	RA_T16	DEC_T16	Source-Sky_T16	Source_Error_T16	Source_SNR_T16	Peak_T16	Mean_T16	Sky/Pixel_T16	FWHM_T16	Width_T16	X-Width_T16	Y-Width_T16	Angle_T16	Roundness_T16	X(IJ)_C17	Y(IJ)_C17	X(FITS)_C17	Y(FITS)_C17	RA_C17	DEC_C17	Source-Sky_C17	Source_Error_C17	Source_SNR_C17	Peak_C17	Mean_C17	Sky/Pixel_C17	FWHM_C17	Width_C17	X-Width_C17	Y-Width_C17	Angle_C17	Roundness_C17	X(IJ)_T18	Y(IJ)_T18	X(FITS)_T18	Y(FITS)_T18	RA_T18	DEC_T18	Source-Sky_T18	Source_Error_T18	Source_SNR_T18	Peak_T18	Mean_T18	Sky/Pixel_T18	FWHM_T18	Width_T18	X-Width_T18	Y-Width_T18	Angle_T18	Roundness_T18	X(IJ)_C19	Y(IJ)_C19	X(FITS)_C19	Y(FITS)_C19	RA_C19	DEC_C19	Source-Sky_C19	Source_Error_C19	Source_SNR_C19	Peak_C19	Mean_C19	Sky/Pixel_C19	FWHM_C19	Width_C19	X-Width_C19	Y-Width_C19	Angle_C19	Roundness_C19	X(IJ)_C20	Y(IJ)_C20	X(FITS)_C20	Y(FITS)_C20	RA_C20	DEC_C20	Source-Sky_C20	Source_Error_C20	Source_SNR_C20	Peak_C20	Mean_C20	Sky/Pixel_C20	FWHM_C20	Width_C20	X-Width_C20	Y-Width_C20	Angle_C20	Roundness_C20	N_Src_Pixels_T2	N_Sky_Pixels_T2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_T4	N_Sky_Pixels_T4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_T6	N_Sky_Pixels_T6	N_Src_Pixels_C7	N_Sky_Pixels_C7	N_Src_Pixels_C8	N_Sky_Pixels_C8	N_Src_Pixels_T9	N_Sky_Pixels_T9	N_Src_Pixels_C10	N_Sky_Pixels_C10	N_Src_Pixels_C11	N_Sky_Pixels_C11	N_Src_Pixels_C12	N_Sky_Pixels_C12	N_Src_Pixels_C13	N_Sky_Pixels_C13	N_Src_Pixels_T14	N_Sky_Pixels_T14	N_Src_Pixels_C15	N_Sky_Pixels_C15	N_Src_Pixels_T16	N_Sky_Pixels_T16	N_Src_Pixels_C17	N_Sky_Pixels_C17	N_Src_Pixels_T18	N_Sky_Pixels_T18	N_Src_Pixels_C19	N_Sky_Pixels_C19	N_Src_Pixels_C20	N_Sky_Pixels_C20	rel_flux_T1_n	rel_flux_err_T1_n
250223g100088443o_out.fits	1	0	60729.87437731493	2460729.874377315	2460729.874203704	2460729.87486258	2460729.875695646	2.3851160633312793	24.63973339203894	NaN	NaN	16.3159	19.175755555555558	14.363009897619534	28	56	111	0.0562847869839679	0.3374296765634283	0.0735197275210559	0.7201012010617883	0.1788567985717762	0.1145236963582171	0.159579185656668	0.11487933361146	0.1989166854637366	0.1285400261519633	0.031828993026919	0.0495070388059033	0.0334991714068502	0.1705596110350176	0.1024343865222425	3.288634399007763	0.0847665387979938	0.0288874024987612	0.0343080879712651	0.1243202270803332	0.0009178934239207	0.0017202370214916	0.0010155081750772	0.0029297106007651	0.0014087479074667	0.0010669486933642	0.0013346377320025	0.0011668600664639	0.0013088867602518	0.0012164382774883	0.0008766330172564	0.000933238702024	0.0008839487691913	0.0012221572485088	0.0011235611903773	0.0113067686935919	0.0010666727634062	0.0008454228767004	0.0008879615217886	0.001202841245638	61.3195230700688	196.15301400201696	72.3969824422822	245.7926052060363	126.96153628608427	107.33758527517757	119.56741655822654	98.45167977990596	151.97394572580734	105.66917247735559	36.308229784153	53.04863450104861	37.89718655018433	139.5561915155546	91.16938836935815	290.8553706304791	79.46817590739522	34.16917532620404	38.636908390084685	103.35547399224207	592056.588564196	1941.6455311520679	1693.053879825823	1599.7811296324683	1693.553879825823	448.71887036753174	16.31589572696776	19.175865341111596	33323.778969790525	2463.008640414398	532.3430002881989	62.59832279517107	158	13.529704452918136	31.809595798854232	25136	14.647254937206547	21.0364367569788	21.30624262661146	20.766630887346146	324.05273902429144	0.9206122434015569	1595.8312091120658	1522.7182802226503	1596.3312091120658	525.7817197773497	16.316164605197955	19.17886455175656	199777.4631864634	779.7759688234954	256.1985380081437	817	81.11114996042039	31.41839546191248	13.948613291929423	20.72007279523113	20.578223825328447	20.86192176513381	310.4573660191767	0.9167461902492081	1271.8439280847801	1814.459756722046	1272.3439280847801	234.040243277954	16.31705671691743	19.167452066936715	40546.845998628254	543.034743857736	74.66713033973144	200	16.46232389660083	31.43833882966485	13.893600257753093	21.547287821528492	21.646833885253635	21.447741757803346	317.3355722797287	0.89230435391715	372.3435065568986	1454.62029552891	372.8435065568986	593.87970447109	16.319542068509023	19.181415777585517	426340.66052162263	1026.5321713338042	415.32128502866635	1576	173.09750908948956	31.77832375668714	14.590148102538159	21.114202292860327	20.99181886252345	21.236585723197205	312.50702010901244	0.8744345160316784	452.7811110531195	662.9320347560857	453.2811110531195	1385.5679652439144	16.319323763912582	19.21233260855809	89827.14960138728	626.5246018251607	143.3736988774379	377	36.47049715029582	31.5935126337002	14.302291393732547	20.838934492102474	21.087758869456934	20.59011011474802	324.1716694291718	0.9268006258265962	509.4857394687853	827.2424471384238	509.9857394687853	1221.2575528615762	16.31916662379907	19.20592148743866	67804.50897560788	591.2625283378491	114.67750064631898	281	27.529139712721378	31.59028950779746	15.16223902495748	21.04394574799505	21.508099847557222	20.579791648432877	326.45665669381594	0.892494466494043	873.0501572923466	526.5897945813798	873.5501572923466	1521.91020541862	16.318164591052312	19.21769087197469	81477.7545461335	614.7992989464493	132.52740314726745	355	33.08058007154411	31.866400600624335	13.675079521542896	20.81333287100916	20.94688773748625	20.67977800453207	319.65545834632735	0.92359159342957	1186.935361810903	264.3121100548324	1187.435361810903	1784.1878899451676	16.317299561496192	19.22795660304163	61006.66171127785	581.9759861753715	104.8267680462235	269	24.769162685930958	31.984967215736447	14.614331443520536	21.049891288484943	20.890352808546663	21.20942976842322	306.2672754375108	0.9507109519276826	1546.3578854563739	360.00163897825183	1546.8578854563739	1688.4983610217482	16.316307659106815	19.224246775566318	117769.93420415709	671.8288581319765	175.29752224639023	474	47.81547749030326	32.346464646464646	14.199925811379446	20.721935880312266	20.988725047947838	20.45514671267669	321.7049999880991	0.8945187806581691	1892.8571238698346	143.1548323244602	1893.3571238698346	1905.3451676755399	16.315352757514614	19.232737957653857	67434.88721173306	592.2555526431396	113.86113124779024	282	27.379070501509585	32.00344387261541	14.497737431344238	21.418436343609386	21.92530531518487	20.9115673720339	327.10198264277545	0.890568907242401	1429.8515618486813	1051.5717609347535	1430.3515618486813	996.9282390652465	16.316625674514437	19.197239550909455	18263.263734884822	499.4483020382589	36.56687521081174	119	7.415022194892524	30.951142284569137	12.794109277230538	22.753554115727034	23.56093322873464	21.946175002719425	325.43051997028005	0.8173148082356937	1605.468425871972	958.2847181654585	1605.968425871972	1090.2152818345417	16.316141623210207	19.200894761676437	27928.32007938459	518.2519162626326	53.88946804247119	139	11.339107634915033	30.991435546484173	14.868636602554755	21.32845462623945	22.240303424423697	20.416605828055204	334.14372428238374	0.8705510650939341	1061.354854213393	1070.99727957381	1061.854854213393	977.5027204261901	16.317642453587712	19.196451264107964	19190.53802033412	502.4715602180438	38.19228696646339	101	7.791502516655944	31.26132267669644	15.626515009725653	21.328269844572	20.024952905372764	22.631586783771233	296.9068676736267	0.8112086802800691	1800.7217499558499	1065.9844022664706	1801.2217499558499	982.5155977335294	16.315602233500105	19.19670614845916	100980.9414562287	643.3552209967786	156.9598538421348	408	40.99902038477575	31.440189125295507	14.340756585842069	21.107639445818272	20.765927326065505	21.44935156557104	303.36603074524885	0.9211559965517575	652.1154314345941	355.6174298482192	652.6154314345941	1692.8825701517808	16.318774793141063	19.224349769780634	55011.84848500874	572.6939907031659	96.05801593528861	224	22.335223507682485	32.035684612828184	15.106265742163833	21.291834771175143	20.97785463762232	21.605814904727968	308.1633493827612	0.8821505116417246	1893.3973126598355	1475.2981977459385	1893.8973126598355	573.2018022540615	16.315343744611567	19.180739325870682	1947057.6633114011	2009.9975274379817	968.6865962433267	7088	790.520029594298	32.563813904692736	14.470809931684148	20.85525373870086	20.601034229885816	21.109473247515904	308.35545758873695	0.8990249495435793	1792.3987126565955	1499.8168727561551	1792.8987126565955	548.6831272438449	16.31562228797987	19.17977438170549	46264.87450538938	560.4490205411378	82.54965716724537	205	18.783886400660524	32.45489460131803	15.018045112791194	20.99920276713611	20.758780998245346	21.239624536026877	306.1183138784947	0.9275707405959985	1104.255943696888	1586.8806411474748	1104.755943696888	461.61935885252524	16.317520920310134	19.17631873839869	17102.976975897385	497.38565241587196	34.38574653857791	105	6.943937059441186	31.058629102069727	14.829862019194314	22.437059083630714	21.688872429505476	23.185245737755956	292.794824986518	0.9089311754063818	1334.55502676978	1577.5835678718338	1335.05502676978	470.9164321281662	16.316885328874562	19.176701438775346	19638.567812293695	504.19797672119375	38.950112295181285	125	7.973405975948801	31.50046008741661	12.537415226788333	20.967921869892066	18.988526832372465	22.947316907411665	79.85359009073807	0.816906452167459	713.1795086712985	323.6705126958988	713.6795086712985	1724.8294873041011	16.318606412162932	19.225602213427862	65465.876857740775	590.1849350144236	110.92434417381537	289	26.57963751468051	32.04916618746406	14.13656122851146	20.79716503883584	20.384769108015945	21.209560969655733	301.5231331196366	0.9160498630577905	2463.008640414398	24680	2463.0086404143976	26078	2463.008640414398	25235	2463.008640414398	25804	2463.0086404143976	25457	2463.008640414398	25307	2463.008640414398	25012	2463.008640414398	25740	2463.0086404143976	25843	2463.008640414398	24950	2463.0086404143976	24987	2463.008640414398	25524	2463.008640414398	25380	2463.008640414398	24072	2463.0086404143976	24783	2463.008640414398	22913	2463.0086404143976	25414	2463.008640414398	26082	2463.008640414398	24346	1.0169079019293827	0.0165837542599178
250223g100088444o_out.fits	2	0	60729.874724900816	2460729.874724901	2460729.8745512897	2460729.8752101925	2460729.8760432582	2.3756458176954984	24.745943403500632	NaN	NaN	16.3159	19.175755555555558	15.5925629472803	28	56	111	0.0573068032169477	0.3405587002718583	0.074435511941116	0.7259333495342846	0.1805655962315765	0.1166500297203499	0.1615253165558406	0.1141779770998073	0.1983116970314247	0.1267867246938658	0.0284890816334324	0.0496653163504147	0.0354649661671867	0.1680100309272645	0.0983147957651028	3.2595274478373706	0.0870477520431668	0.0270653052090116	0.0350624701180863	0.1248342111545382	0.0009168394691389	0.0017217489320742	0.00101366586298	0.0029359112714732	0.0014112147153663	0.0010693905759084	0.001335061697354	0.001158671282515	0.0013014663297142	0.0012042914159243	0.0008626303379757	0.0009307994913312	0.0008851695157751	0.0012090132625984	0.0011045898832113	0.0111626774993493	0.0010686722273752	0.0008374524041212	0.0008853954921142	0.0012005494053401	62.504729721956295	197.79811906814612	73.43200028684517	247.25997566337276	127.9504771778923	109.08084693121802	120.98715503259338	98.54216534302738	152.37558783021123	105.27910688174701	33.02582853773397	53.35769605909757	40.065733777707216	138.96458883021867	89.00569999724644	292.0022949715594	81.45411643845854	32.31861903532823	39.60091329848829	103.9809029093441	596090.2238530832	1946.1663345121744	1691.3188174197933	1597.9272922770374	1691.8188174197933	450.5727077229626	0	0	34160.025157894954	2463.008640414398	535.01817137649	63.8483456926488	154	13.869226683730826	32.018640745629824	24999	15.080740650535564	22.507437387659202	23.040285800376402	21.974588974942	327.9087646428075	0.8966491036838229	1593.645250832218	1520.701686478338	1594.145250832218	527.7983135216621	0	0	203003.71188016707	783.6105960302526	259.061979136803	658	82.42103115237629	31.54130418046039	16.205167495681543	21.988598827108223	22.31129959179506	21.665898062421387	325.13029383125775	0.9185621852682125	1269.5703071615933	1812.7084066287603	1270.0703071615933	235.79159337123974	0	0	41296.364912062214	544.9090989761758	75.78578700493998	180	16.766634202758684	31.536470950128813	14.853505818008545	22.479891226588478	22.35275617840316	22.607026274773798	312.5691547115116	0.8743638728892843	369.4660335424844	1453.0292989781603	369.9660335424844	595.4707010218397	0	0	432721.7728263102	1032.8459672050153	418.96060648549434	1428	175.68828859386596	31.87896880313155	15.648326249196893	21.9639908751094	22.156919379811008	21.77106237040779	319.80538924204535	0.8997777833121081	450.2384076857031	660.6879567410886	450.7384076857031	1387.8120432589114	0	0	91171.03447823395	630.227755546996	144.66362941934145	329	37.01612450003202	31.884416719643994	15.558727088580305	21.90454606126344	22.071571328544767	21.737520793982114	319.2625209695957	0.9019162009920405	507.1040549980521	825.4238021552168	507.6040549980521	1223.076197844783	0	0	69533.94232847217	595.6579760253182	116.73467850200775	270	28.23130263837531	31.868184182101853	16.068179847841943	22.241682113842714	22.06963575544165	22.413728472243776	309.3338647260905	0.9241414902675413	871.557920053408	524.6097242176824	872.057920053408	1523.8902757823175	0	0	82894.15713228862	616.8772851728411	134.37706189661813	298	33.65565015571435	31.810387240120615	16.49176160792234	21.979535768845643	22.12421891353324	21.834852624158042	319.35120131476924	0.9164664957913531	1184.677427353367	262.42505466207956	1185.177427353367	1786.0749453379203	0	0	61085.73076060676	582.5079666479216	104.86677308832084	233	24.801265313600023	32.07917947080656	15.353431788491246	22.38683811035878	22.67821063929748	22.09546558142008	322.11329731456715	0.8991539715258111	1543.9016194107305	358.0890845447107	1544.4016194107305	1690.4109154552893	0	0	118211.66387614679	672.9760155938677	175.6550919156174	424	47.99482305358776	32.44835276625714	15.021417783758901	21.844490176433922	22.22473975030351	21.464240602564335	323.6432699921822	0.8889940098942312	1891.0360147076676	141.16632882962418	1891.5360147076676	1907.3336711703757	0	0	67072.433006254	592.1465512979798	113.26998841626593	258	27.231911372819688	32.098270837381	15.499414163548819	22.38461446495038	22.16534982135076	22.603879108550007	310.79178997179827	0.8740292246111175	1427.8228891501278	1049.7670968132343	1428.3228891501278	998.7329031867657	0	0	16511.660990382894	497.07997872851405	33.21731249892269	89	6.703858329788412	31.261522305627942	16.160090294535912	22.57296236156829	21.329069019101222	23.81685570403536	298.9694003596637	0.8105614231991082	1603.618649369558	956.3673614901146	1604.118649369558	1092.1326385098855	0	0	28204.237179129326	520.3176789142924	54.2058021898871	137	11.451132048965935	31.39212555494976	14.74892323801412	23.117644774133446	22.560318072623133	23.674971475643755	296.9563538624435	0.9212764999677322	1059.7144528492956	1068.9882896651832	1060.2144528492956	979.5117103348168	0	0	20416.257731820733	505.1908113799227	40.41296332380624	102	8.289153922085196	31.302503449635324	17.343039520107933	22.635676073281868	23.20764210287688	22.063710043686857	321.4499147287517	0.7943676869166383	1798.448353978172	1064.2578661353555	1798.948353978172	984.2421338646445	0	0	100149.13694499654	642.236816663401	155.93801903992235	374	40.66130150812081	31.458800237576718	15.00008806361951	21.70805440003583	21.444118863903004	21.971989936168658	309.4040645179178	0.8816801521224626	650.1135346094902	353.46903101459935	650.6135346094902	1695.0309689854007	0	0	53358.55334159045	570.9080081815774	93.46261144863772	213	21.663973266700737	32.38756730691955	15.793604605543761	22.223984102940552	22.547553382202135	21.900414823678968	325.0200157817016	0.9183632908243573	1891.5034966358535	1473.2289259643221	1892.0034966358535	575.2710740356779	0	0	1942972.4460366473	2008.5274824784453	967.3616432866004	6250	788.8614007093961	33.05260256713127	15.513848042899275	21.980312704079346	22.14916451905879	21.811460889099905	319.43095577188024	0.9047852426305738	1790.5011655274575	1497.8944839384242	1791.0011655274575	550.6055160615758	0	0	47733.242540442225	563.1301810592188	84.76413473463359	190	19.380054847233982	32.49059806738052	15.464991808870277	23.037999295857546	23.12242299577753	22.953575595937558	316.4896473252946	0.8676598567259071	1101.8936292357198	1584.9483536357648	1102.3936292357198	463.55164636423524	0	0	16133.36384069173	496.41044398442165	32.50004917543199	93	6.550266846801363	31.205030548282156	16.095644401203003	20.040107626350796	24.06642092865108	16.01379432405051	342.18196381759964	0.5964241394712974	1332.6019826884665	1575.5411583748808	1333.1019826884665	472.95884162511925	0	0	20192.40023179246	505.62164291900297	39.935790950758694	101	8.198266096376795	31.559005495138916	14.526917392533628	22.97368348043371	22.833478589738213	23.113888371129207	307.38945326943866	0.9545437326907087	711.3774915807987	321.3995187852	711.8774915807987	1727.1004812148	0	0	66154.15154847952	592.6366919413284	111.62682373204939	239	26.859082206609386	32.412703530549734	15.423439084712518	22.28514600906674	22.370090424629517	22.200201593503962	317.0243913873126	0.8972754273189567	2463.008640414398	25978	2463.008640414398	26007	2463.008640414398	25291	2463.008640414398	25168	2463.0086404143976	24997	2463.008640414398	25204	2463.008640414398	25057	2463.008640414398	25558	2463.0086404143976	25735	2463.008640414398	25711	2463.008640414398	25678	2463.0086404143976	25365	2463.008640414398	25255	2463.008640414398	24886	2463.008640414398	25398	2463.0086404143976	22974	2463.008640414398	25206	2463.0086404143976	26023	2463.0086404143976	24812	1.0353728626924619	0.016564712259347
